año,campaña,clasificación,parámetro,ld,lc,unidad,ti001,ti004,ti006,ti008,sf015,si022,si023,vl032,vl033,ca044,ca046,ca047,av053,av054,qu061,qu063,bz078,bz080,en081,en084,bs091,bs092,en ad,ca cu01,ca cu02,ca cu03,ca cu04,ca cu05
2022,primavera,Compuestos_fenólicos,"2,4-Dimetilfenol",0.1,1.5,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2,4-Dinitrofenol",0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2-Metil-4,6-dinitrofenol",0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,2-Nitrofenol,0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,4-Nitrofenol,0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,Pentaclorofenol,0.01,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,Fenol,1,3,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,Tetraclorofenol,0.1,0.3,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,Triclorofenol_(isómeros),0.01,0.03,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2,4,6-Triclorofenol",0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,Nonilfenol,6,20,µg_l,368,163,137,187,173,124,149,139,139,-,-,-,152,92,117,108,104,93,93,101,114,223,72,222,-,-,9,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Naftaleno,0.5,1.5,ng_l,45,128,198,88,43,11,ND,13,ND,-,-,-,<LC,115,ND,34,76,<LC,ND,208,ND,<LC,ND,84,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Acenaftileno,0.5,1.5,ng_l,110,275,460,87,<LC,2,ND,13,ND,-,-,-,55,94,ND,39,57,8,ND,141,ND,<LC,<LC,46,-,-,19,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Acenafteno,0.5,1.5,ng_l,107,630,140,343,ND,5,<LC,ND,<LC,-,-,-,ND,85,ND,56,28,30,ND,54,ND,<LC,ND,98,-,-,9,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Fluoreno,0.5,1.5,ng_l,44,80,ND,72,30,11,<LC,<LC,ND,-,-,-,7,152,ND,<LC,ND,25,<LC,54,ND,57,<LC,38,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Fenantreno,0.5,1.5,ng_l,30,156,ND,ND,34,ND,ND,26,ND,-,-,-,74,59,ND,<LC,ND,7,<LC,76,ND,86,13,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Antraceno,0.5,1.5,ng_l,81,270,15,101,ND,ND,ND,48,ND,-,-,-,77,62,16,ND,<LC,25,ND,32,ND,28,28,<LC,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Fluoranteno,0.5,1.5,ng_l,68,86,8,90,ND,29,ND,72,ND,-,-,-,ND,32,ND,ND,<LC,17,ND,28,<LC,53,25,<LC,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Pireno,0.5,1.5,ng_l,37,621,34,248,74,35,37,16,ND,-,-,-,29,25,<LC,<LC,57,10,70,308,ND,16,14,87,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Benzo(a)antraceno+criseno,0.5,1.5,ng_l,78,762,9,109,73,42,17,ND,<LC,-,-,-,106,91,<LC,<LC,143,<LC,33,288,11,35,<LC,64,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Benzo(b)fluoranteno,0.5,1.5,ng_l,ND,73,56,191,122,ND,16,ND,<LC,-,-,-,125,95,10,<LC,67,<LC,16,62,8,41,<LC,36,-,-,23,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,Benzo(k)fluoranteno,0.5,1.5,ng_l,ND,97,23,218,155,ND,15,ND,<LC,-,-,-,59,113,<LC,ND,146,<LC,24,77,29,43,<LC,34,-,-,26,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,"Benzo(a)pireno_+_Dibenzo_(a,h)antraceno",0.5,1.5,ng_l,ND,74,14,88,74,ND,ND,ND,<LC,-,-,-,61,71,<LC,36,14,<LC,8,108,25,92,<LC,72,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,"Indeno(1,2,3-c,d)pireno",0.5,1.5,ng_l,16,19,ND,4,ND,ND,ND,13,<LC,-,-,-,24,28,<LC,10,12,<LC,ND,77,ND,65,<LC,64,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,"Benzo(g,h,i)perileno",0.5,1.5,ng_l,7,14,ND,ND,ND,<LC,ND,15,<LC,-,-,-,42,23,<LC,<LC,ND,<LC,ND,42,ND,10,<LC,33,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Hidrocarburos aromáticos,HAPs_totales,0.5,1.5,ng_l,622,3282,956,1637,606,134,87,213,ND,-,-,-,656,1042,27,174,599,121,151,1551,72,523,80,654,-,-,76,-
